converged,pos_err,ori_err,n_iters,time_s,mu,kappa,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6
0,0.5062528135563057,0.06193433755553734,1000,0.1007439000532031,5.0599335555219486e-17,2.7038309336037325e-17,1.615771464380173,2.234272359847164,0.0,0.43573381591019356,0.5962528067427932,0.9367261609542155
1,0.009565555862652479,0.0006740366931518739,97,0.011047499952837825,0.15080928547928787,0.051749685058531315,1.1643383211772695,1.046793025988618,0.4183942004214253,2.786344267731796,1.470858722594894,3.0766997964426337
0,0.478339856790707,0.1963670235401692,1000,0.10020500002428889,6.8253261019930535e-18,1.2218506969772856e-17,1.985696860978529,1.7585094663706828,0.0,0.7777917287427174,0.13341841172850577,0.22774190637267552
0,0.22720782172399784,0.10278320599954756,1000,0.09198020002804697,2.198879642909146e-17,2.2240115629493385e-17,1.2558275800386767,1.8156873215838143,0.0,1.2125704559471622,1.7880698216738988,0.18896352951867978
0,0.34357404639933675,0.03667425344101558,1000,0.09152249991893768,2.1319757751871827e-16,5.928860907816732e-17,2.093646706602926,0.01587589485240759,0.0,2.349322913410781,2.503328793945353,0.007445255218750724
0,0.11002889409645784,0.03980623122801355,1000,0.09134330018423498,0.0023775386467298027,0.0007740044650904979,2.3068474023472048,0.24690275048875335,0.11251196721228728,0.42537818040421005,0.8764433534365121,0.7007859785441792
0,0.13585254650116732,0.06467406424648942,1000,0.0912143001332879,1.8955662319466934e-16,5.999617189051843e-17,1.917360725589258,0.35029048981298727,0.0,0.4110116055685191,0.19499441478158852,0.43075696971526245
1,0.009797758864979833,0.006579769718375256,63,0.006302600027993321,0.4532317426093664,0.08066975676234188,0.3209057081981386,1.1956840945959077,0.7713117015345156,0.9578490232474648,0.9592581437638312,1.4425246969355223
0,0.3467243186055383,0.12056964830452188,1000,0.09041419997811317,3.5440771550416795e-17,4.706139336277512e-17,3.125702674629681,1.3253857464271253,0.0,0.531184933128952,2.5468095580044867,1.3563966870786428
1,0.00791613253635188,0.003688563178395471,218,0.020798600045964122,0.945024911345216,0.22669465265425723,1.5075460473498046,1.4537005233619391,0.9769532985342513,0.23361664241179889,1.6487272702150992,2.752727088084968
0,0.2864704836059919,0.049823822648892645,1000,0.09165449999272823,2.3806653876848128e-17,1.0505303592478222e-17,0.4365308952814911,2.413847079853758,0.0,0.4903514201338628,0.985446183077249,1.249149877199757
0,0.4822465587180971,0.06873040213646119,1000,0.09110690001398325,6.341130207800012e-17,2.4353336466032808e-17,0.0312974872510301,0.48325696458517164,0.0,0.7803287564871284,0.48058962917616777,0.985147425206188
1,0.0075148193045768375,0.004743623479857279,18,0.0029869000427424908,0.4412113489496495,0.11297686230544612,0.536963154802879,1.041687245994133,0.7516502336946329,0.04798051459334518,1.130529974234916,0.6269104703601069
1,0.00850963617279704,0.003934802013101867,51,0.005801899824291468,0.7353634186332614,0.11319409901429701,2.384259964932224,0.9419106917842273,0.9536065577731204,1.0613453097548335,1.5791169202171924,0.7313125580437512
1,0.00850912646370257,0.0019191140440674103,11,0.001491299830377102,0.33259955461128515,0.07085798982375664,1.0837408660289496,0.8500462725970417,0.6723223361362056,0.14756140996992784,1.3673207201154747,0.26286989432593444
