converged,pos_err,ori_err,n_iters,time_s,mu,kappa,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,method
1,0.0009938748480883609,0.000294908031704172,110,0.013186600059270859,0.3886482349425005,0.06612749089333515,0.04522854707131074,0.507126551977283,0.9775795136413725,0.2114514777113916,2.14915223179137,0.06768952855415034,SVD
1,0.0009917261127668467,0.0006457434532438749,58,0.008905200054869056,0.19319548786345409,0.06735290814948447,0.6926217510276378,1.6873492427318455,0.5100565504883029,1.2373953103192799,0.8445643973997483,0.5733791591918433,SVD
0,0.09058320265423432,0.1563898917968744,201,0.04677239991724491,0.0007665723832685969,0.0002401619272125263,0.521431157425944,0.688404431921787,0.04327015371739815,0.6280140197510216,0.7003120201984538,0.8851315163191504,QPSO2
1,0.0009756754494958833,0.0008361917700588061,86,0.012944299960508943,0.4831217373399882,0.06695756634550398,1.0617626629918266,1.47173340318178,0.9033237929848347,1.3209717142196151,0.6372437870051701,1.7904262671533049,SVD
1,0.0009516364313573224,0.00036963847073976313,44,0.005916800117120147,0.5001509010058839,0.081536263278326,0.8175089045264494,2.5073154685488355,0.9840833870292607,0.8310276957665783,2.0832925468074035,2.894248363675972,SVD
0,0.05752404223382852,0.10674351761752143,224,0.05234479997307062,0.00023409215529677181,8.660126214993664e-05,1.2331937557396881,0.6545199721680266,0.02450463441806202,0.8846445029303647,0.6949801459756975,0.23892785323957622,QPSO2
0,0.017466338730495135,0.037425042231818605,194,0.0448170998133719,0.0036675981733039036,0.001499207588065584,1.1071772103534823,0.5260479046471894,0.30114496184087775,1.1610659318872916,0.08062952843518545,1.1150292518374236,QPSO2
0,0.06964824051761746,0.030081971291925445,203,0.052575499983504415,1.7514381519019376e-12,6.004067789503246e-13,0.6576544460829816,0.6947349110555754,1.654095245092258e-06,0.05779751526713107,1.5648088174242192,0.5737918178416548,QPSO2
0,0.10938660039945355,0.10453245736298658,173,0.03957469994202256,2.2977896466812506e-17,9.197019354818887e-18,0.05298294727543418,0.0802461375001684,0.0,0.2603605586497877,1.7661490819662546,0.692310028342408,QPSO2
0,0.10124662973169758,0.16582363380877363,179,0.04510460002347827,1.9786924000871054e-16,6.62085526962082e-17,2.3705442891075332,0.004645255207315291,0.0,0.9274499735942685,2.5269308645222797,1.6204250417747321,QPSO2
1,0.0009955780179862815,0.00031293044949467266,422,0.10733280004933476,0.38383125825127057,0.14854564895210023,1.9837643139277077,2.3211795589440305,0.9543160385647018,0.040997499910284674,2.527502683013637,1.3100661787778023,SVD2
1,0.0009725523164210662,0.00035339285134690655,40,0.0056888998951762915,0.5310769196539566,0.13971690753432378,2.5203034464283127,2.4018620498077756,0.9006631556251482,0.3336526803440667,1.8113126910482267,0.0927903360910536,SVD
0,0.05129893723523794,0.05401773800944407,160,0.036892500007525086,4.708199663909176e-18,1.1417315132009344e-18,0.5970641392306435,0.08122226903623542,8.361262673428067e-09,0.22212664239282454,0.6984439984093077,0.3644067588206288,QPSO2
0,0.04817634910426107,0.06988524059216698,248,0.05568790016695857,3.043263778073941e-08,4.5960227550494394e-08,0.8955555462031386,1.7896383986453568,0.00019612055004415187,0.51878163479208,0.9450818397328327,0.9094578508527227,QPSO2
0,0.06106706865864394,0.12117854751899597,158,0.03425620007328689,1.8045006030122448e-16,7.141118573460066e-17,0.6631071560822619,0.9623218054457033,0.0,0.16062269420557665,0.23973951337948263,0.3260284166502032,QPSO2
0,0.061101958599268646,0.06505903387970036,267,0.06139330007135868,1.4769674758291485e-17,7.839251315236027e-18,2.334441326555681,0.9017481152967441,0.0,2.5561613049038154,1.8651577550405394,2.6784564131427206,QPSO2
1,0.0009269463944454274,0.0006618930185518303,44,0.005768900038674474,0.687842722159157,0.1022406919202438,2.0600278002304915,1.3480745143405928,0.8971581897635309,1.2753596605598103,1.0679606552700758,0.5088199532495619,SVD
1,0.0009393817159495368,0.0007218436024729448,157,0.03774269996210933,0.288672478369183,0.1262101287029547,1.2625914505757159,0.9809679123927078,0.6391148618043869,0.02729216493453812,2.1248312278581256,1.5454867459448294,QPSO
1,0.0009664973822766156,0.00039979052950156154,491,0.06688830000348389,0.1616116307351335,0.06365729074241869,0.001188408205616387,1.0930899954364364,0.4354148504575003,0.3223098096137585,1.2866600253606197,1.4514184684516909,SVD
1,0.0009039321307795146,0.0004336412731871635,86,0.011508499970659614,0.4662592294118128,0.08898617927580993,2.4167815423156274,2.184248796191571,0.7551384715225712,1.6538662901988064,1.5683170681723002,2.2582215527307454,SVD
