converged,pos_err,ori_err,n_iters,time_s,mu,kappa,dq_1,dq_2,dq_3,method
1,0.00013697760383308706,2.1236886074276405e-05,4,0.0006292001344263554,1.2533798281843205,0.3961323555596691,0.02761207468794824,0.8574814052773476,2.595939600615268,SVD
1,0.00016047476124766437,0.00011428505486863696,6,0.0008180001750588417,1.2222759660515132,0.3954868257589199,2.3329819762780115,2.9052819393810494,2.3792765606780755,SVD
1,0.0005297032606222386,1.8014842870664574e-05,16,0.002867500064894557,1.4725994433146263,0.3929113820619702,0.47150703316468423,1.3143125051846507,2.307934255996126,SVD
1,0.00013762069617632224,0.0001931200961390076,5,0.0012338999658823013,1.1065694821792467,0.3943628253431232,0.5050456606939977,2.6407544749733276,2.669962842613288,SVD
1,0.0006053590457878756,0.00011009100096433176,5,0.0009139999747276306,1.085607968863731,0.39296222366063815,1.8760248502946884,0.022622850857283883,2.7152428665732735,SVD
1,0.0006322723613702071,2.1647333222948405e-05,4,0.0009733999613672495,1.4100145923348322,0.3920434624642491,0.5758639391076912,0.25254865946591565,2.2895083131246494,SVD
1,9.9979686435094e-05,6.084632182210816e-06,7,0.0012512998655438423,1.549806067225588,0.39394018301429995,1.8805897057742182,2.2426745931077106,2.3325288112498948,SVD
1,0.0005791359065349274,3.67534283433053e-05,8,0.0015839999541640282,1.28823706231925,0.39634685847634765,3.0757772508431316,0.9466714936755577,2.416927534557731,SVD
1,0.00017962278833853027,4.717681119868956e-06,8,0.0013285998720675707,1.4652654229940862,0.3883635805437405,1.7089831249009677,1.148691621413767,2.2251062280862524,SVD
1,0.00020329702254692176,1.831788820215853e-05,5,0.0009733999613672495,1.2297679930766559,0.39608047941205793,1.6064975527766396,0.08434846778870499,2.4035617733775263,SVD
1,0.0003054590880242193,5.530171001869958e-05,4,0.0007400000467896461,1.2236494794166617,0.3947265228112654,0.635108333216388,1.3434865887881262,2.6569420375709956,SVD
1,0.00018732491811740054,3.0145666348423908e-05,9,0.0012707998976111412,1.2498645954186975,0.39554917883450724,1.6447354382254071,1.149714942932408,2.6241080336756664,SVD
1,0.0003256212925572862,6.50781709925752e-05,6,0.0013324001338332891,1.1729487550492725,0.3970387106025437,2.445344346004978,0.5752378643146079,2.5173962240660686,SVD
1,0.00013439235463514178,1.7225064171788192e-05,5,0.001019699964672327,1.2274695760279788,0.3969708895713675,1.39344632725776,0.34581801982574634,2.5301573189050712,SVD
1,0.00013040728328927518,2.3363025392957143e-05,6,0.0009099000599235296,1.1363889486451666,0.3936788685553402,0.15695413574413042,2.642225316587323,2.692851056914357,SVD
1,0.0006825827333215103,0.0001913283202442551,5,0.0007488999981433153,1.0582341742254646,0.3885092800095016,2.295516308895257,2.3831779990460418,2.840525550155072,SVD
1,8.762062439534045e-05,2.3007007621139537e-05,9,0.001542199868708849,1.056693116067181,0.3868479292133428,1.9823715723064048,1.9228293807927859,2.8878894574477516,SVD
